REQ_NO,REQ_TYPE,CORP_NO,ERP_NUMBER,DESCRIPTOR,PART_NUMBER,PROPERTY_TERM,PROPERTY_VALUE,PROPERTY_UOM,PROP_FFT,DATA_TYPE,STATE,ORIGINATOR,BU_CDE,ORG_PLANT_CODE,ORG_PLANT_NAME,CREATE_DATE,UPDATED_BY,UPDATED_AT,ATTACHMENT,SHORT_FORMAT_DESCRIPTION,MATERIAL_TYPE,MATERIAL_GROUP,REVISION,USER_DETAIL,USER_PROFILE,DIVISION,PLANT,REQUEST_PLANT,REQUEST_DIVISION,MONTH,TASK_DURATION,SLA_DURATION,PURCHASE_ORDER_DESCRIPTION,ORIGINATING_DIVISION,PLANT_NAME,PLANT_GROUP,CATALOGUING_LEVEL
M-REQ-000117483,Creation Request,M000295900,741765,"MODULE, ELECTRONIC",NULL,VOLTAGE,220,VOLT,NULL,MEASURED_NUMBER,Completed,Jabu Mchunu,ESK,ESK,Eskom,31:09.8,Jabu Mchunu,00:27.6,NULL,"MOD, ELEC:EMIF-01;220 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: EMIF-01; VOLTAGE: 220 V; MANUF P/N: 6911691000- UPS 2-DT320877-L12-1146; STATION SERVICE BUILDING ELEC -  UPS 2 - 01 BRE 20  - 10KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000121463,Creation Request,M000297240,743105,"MODULE, ELECTRONIC",NULL,TYPE,FRC-10 OR FRM-00,NULL,NULL,CONTROLLED_CONCEPT,Completed,Jabu Mchunu,ESK,ESK,Eskom,02:26.6,Jabu Mchunu,26:58.1,NULL,"MOD, ELEC:FRC-10 OR FRM-00;220 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: FRC-10 OR FRM-00; VOLTAGE: 220 V; MANUF P/N: 6911330000 - 6912450010+5110900051-DUAL UPS 2-DT320876-L12-2004; K2 ACC - DUAL UPS 2 - 22 BRD 20  - 10KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000110309,Creation Request,M000291408,737273,AMPLIFIER,NULL,INPUT,"38-150V, 20 K OHM BALANCE",NULL,NULL,MEASURED_NUMBER,Completed,Ntsikelelo Chapa,CX,CX,Corporate,09:41.5,Ntsikelelo Chapa,56:53.9,Material DCF - AMPLIFIER.pdf,AMPLIFIER:PROFESSIONAL POWER,NON-STOCK MATERIAL,ICT Hrdwr,NULL,System Process,NULL,Corporate (CX),NULL,NULL,NULL,-,NULL,NULL,"AMPLIFIER: TYPE: PROFESSIONAL POWER; INPUT: 38-150V, 20 K OHM BALANCE; OUTPUT: (20-20KHz) TR-41200 A; POWER: 1000–3000 W at 8 OHM; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",CORPORATE,Corporate,CORPORATE,4
M-REQ-000115894,Creation Request,M000294612,740477,COUPLING,NULL,SIZE,FALK1010G20,NULL,NULL,MEASURED_NUMBER,Completed,Sandra Antonio,ESK,ESK,Eskom,39:56.8,Sandra Antonio,25:16.9,CCCW - COUPLING _ DCF2 (002).pdf,COUPLING:DOUBLE-ENGAGEMENT;FALK1010G20,SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"COUPLING: TYPE: DOUBLE-ENGAGEMENT; SIZE: FALK1010G20; MATERIAL: CARBON STEEL; CONNECTION 1 SIZE: 115.82 NDE MM; CONNECTION 2 SIZE: 68.58 DE MM; COMPLETE GEAR COUPLING - CPLG SIZE 1010, FINISHED W/ KEYWAY, EXPOSED BOLT, FULL FLEX, 4.5600 IN OD",GENERATION,Kusile Power Station,COAL FLEET,4
M-REQ-000112378,Creation Request,M000291879,737744,WASHER,NULL,TYPE,LOCK,NULL,NULL,CONTROLLED_CONCEPT,Completed,Matsobane Bonny Monametsi ,GX,3340,Grootvlei Power Station,18:25.8,Matsobane Bonny Monametsi ,31:22.6,NULL,WASHER:4210-079;LOCK;10 MM;ID 10.5 MM,SPARE PARTS,GX Plnt Blrs Burner,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,WASHER: TYPE: LOCK; NOMINAL SIZE: 10 MM; INSIDE DIAMETER: 10.5 MM; OUTSIDE DIAMETER: 26 MM; THICKNESS: 0.75 MM; MATERIAL: STEEL; OEM P/N: 4210-079,GENERATION,Grootvlei Power Station,COAL FLEET,4
M-REQ-000122417,Creation Request,M000298507,744372,STRIP,NULL,MATERIAL,STAINLESS STEEL,NULL,NULL,CONTROLLED_CONCEPT,Completed,GUNTER DEIM,ESK,ESK,Eskom,01:42.1,GUNTER DEIM,41:24.1,NULL,STRIP:GMD6431698P0651;GMD6431698P0653;SS,SPARE PARTS,GX Plnt T/bns,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"STRIP: TYPE: RD 5P SEALING; WIDTH: 7.4 MM; LENGTH: 3.11 M; THICKNESS: 0.5 MM; MATERIAL: STAINLESS STEEL; APPLICATION: IP12 ROTATING ROW 6; OEM P/N: GMD6431698P0651, OEM: GE STEAM POWER SERVICE; GMD6431698P0653, OEM: GE STEAM POWER SERVICE; DRAWING NO: GMD6431698R0002/651; GMD6431698R0002/653; REFERENCE NO: HSTR= 7.4DSTR= 924.7RH 6",GENERATION,Kusile Power Station,COAL FLEET,4
M-REQ-000118552,Creation Request,M000295004,740869,"MODULE, ELECTRONIC",NULL,VOLTAGE,220,VOLT,NULL,MEASURED_NUMBER,Completed,Jabu Mchunu,ESK,ESK,Eskom,55:57.7,Jabu Mchunu,22:03.7,NULL,"MOD, ELEC:CDBB-00;220 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: CDBB-00; VOLTAGE: 220 V; MANUF P/N: 6911360000-DUAL UPS 2-DT320876-L12-1721; K4 FGD - DUAL UPS 2 - 44 BRD 20  - 10KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000117110,Creation Request,M000294736,740601,"CONVERTER, ELECTRICAL",NULL,OUTPUT VOLTAGE,110,VOLT DIRECT CURRENT,NULL,MEASURED_NUMBER,Completed,Louis Hattingh,ESK,ESK,Eskom,53:38.1,Louis Hattingh,20:24.5,NULL,"CONV, ELECT:ELTACDC110.40A;400 VAC;110",SPARE PARTS,S/S DC Equipt,NULL,System Process,NULL,Transmission (TX),NULL,NULL,NULL,-,NULL,NULL,"CONVERTER, ELECTRICAL: TYPE: FLATPACK2-110V 8KW DC 2U 19"" RACK POWER SYSTEM; INPUT VOLTAGE: 400 VAC; OUTPUT VOLTAGE: 110 VDC; OEM P/N: ELTACDC110.40A; SPECIFICATION: 240-53114248; AC TO DC 110V40A; AC INPUT (3PH 400VAC); 1 X CITEL SPD 400VAC 3PH TN; 1 X AC INPUT TERMINAL; CONTROLLER; SMARTPACK 2 CONTROLLER INCLUDING: 1 X SMARTPACK MASTER TOUCH P/N 242100.510; 1 X SMARTPACK BASIC P/N 242100.501; 1 X I/O MONITOR TYPE 2 P/N 242100.502; DC OUTPUT; 1 X RECTIFIER POWER RACK 8KW (SPACE FOR 4 X 2000W HE RECTIFIER MODULES); BATTERY DISTRIBUTION; BULK FEED; LOAD DISTRIBUTION; BULK FEED; ACCESSORIES; 1 X CONTROLLER CABLE 2M; 1 X TEMP SENSOR 3M; 4 X BLIND PANEL FP2 BLACK; 3 X RECTIFIER MODULE: FLATPACK2 110-125/2000 HE; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",CORPORATE,Technology,CORPORATE,5
M-REQ-000111526,Creation Request,M000291526,737391,SWITCH,NULL,APPLICATION,POSITION SELECTION,NULL,NULL,CONTROLLED_CONCEPT,Completed,MOLEBOGENG MALOKA,GX,3290,Tutuka Power Station,33:14.6,MOLEBOGENG MALOKA,20:24.2,20240220085305.pdf,SWITCH:STAY PUT KEY;240 V;3 A;1 NO;10 A,NON-STOCK MATERIAL,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,SWITCH: TYPE: STAY PUT KEY; POTENTIAL: 240 V; CURRENT: 3 A; CONTACT ARRANGEMENT: 1 NO; ACTION: SINGLE PHASE/DOUBLE THROW; CONTACT RATING: 10 A; MOUNT: FIXING HOLE – DIAMETER  22.5 MM; APPLICATION: POSITION SELECTION; SPECIFICATION: IEC 60947-5-1,GENERATION,Tutuka Power Station,COAL FLEET,4
M-REQ-000114836,Creation Request,M000292701,738566,STRIP,NULL,THICKNESS,0.5,MILLIMETER,NULL,MEASURED_NUMBER,Completed,LEAN MALHERBE,ESK,ESK,Eskom,13:10.1,LEAN MALHERBE,21:54.9,NULL,STRIP:GMD6431696P1851;GMD6431696P1853;SS,SPARE PARTS,GX Plnt T/bns,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"STRIP: TYPE: RD 5P SEALING; WIDTH: 10.4 MM; LENGTH: 2.31 M; THICKNESS: 0.5 MM; MATERIAL: STAINLESS STEEL; APPLICATION: HP11 TURINE ROW 18; OEM P/N: GMD6431696P1851, OEM: GE STEAM POWER SERVICE; GMD6431696P1853, OEM: GE STEAM POWER SERVICE; GMD6431696P1855, OEM: GE STEAM POWER SERVICE; DRAWING NO: GMD6431696R0002/1851; GMD6431696R0002/1853; GMD6431696R0002/1855; REFERENCE NO: HSTR=10.4DSTR= 670.2RH18",GENERATION,Head Office,HEAD_OFFICE,4
M-REQ-000127906,Creation Request,M000299362,745227,"SIGN, SAFETY",NULL,TYPE,LOCATION,NULL,NULL,CONTROLLED_CONCEPT,Completed,Louis Hattingh,ESK,ESK,Eskom,25:36.2,Louis Hattingh,53:29.4,NULL,SIGN SFTY:FIRE EXTINGUISHER;LOCATION;PVC,NON-STOCK MATERIAL,T/S MRO Sgn & Lbl,NULL,System Process,NULL,Transmission (TX),NULL,NULL,NULL,-,NULL,NULL,"SIGN, SAFETY: DISPLAY: FIRE EXTINGUISHER; TYPE: LOCATION; DIMENSIONS: WD 190 X LG 190 MM; MATERIAL: PVC; COLOR: WHITE; RED; SHAPE: SQUARE; PHOTOLUMINESCENT SIGNS; UNFRAMED; RED FIRE EXTINGUISHER",UNCATEGORISED,Western Region,DISTRIBUTION,4
M-REQ-000125762,Creation Request,M000299065,744930,BOLT,NULL,MATERIAL,GR4.6,NULL,NULL,CONTROLLED_CONCEPT,Completed,Jabu Mchunu,ESK,ESK,Eskom,25:34.6,Jabu Mchunu,41:48.2,NULL,"BOLT:HNB1,3,5&6-10ID48N;FITTED;M20 MM",SPARE PARTS,GX Plnt Blrs Burner,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"BOLT: TYPE: FITTED; DIAMETER: M20 MM; LENGTH: 120 MM; HEAD: HEXAGON; MATERIAL: GR4.6; OEM P/N: HNB1,3,5&6-10ID48N; DRAWING NO: A0-281-005359 / A2-714-003964",GENERATION,Head Office,HEAD_OFFICE,4
M-REQ-000119788,Creation Request,M000296470,742335,"PIPE, METALLIC",NULL,MATERIAL,MARTENSITIC STAINLESS STEEL (X10CRMOVNB9-1),NULL,NULL,CONTROLLED_CONCEPT,Completed,Yvonne Pieterse,GX,3250,Lethabo Power Station,42:14.3,Yvonne Pieterse,40:14.9,M-REQ-000119788  2024-04-30.pdf,PIPE MTLC:OD 470 MM;LG 6 M;54 MM,NON-STOCK MATERIAL,M&Cn Fabricated Meta,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"PIPE, METALLIC: NOMINAL PIPE SIZE DESIGNATION: OD 470 MM; MATERIAL: MARTENSITIC STAINLESS STEEL (X10CRMOVNB9-1); LENGTH: 6 M; WALL THICKNESS: 54 MM; CONSTRUCTION: SEAMLESS NORMINAL BORE; END TYPE: PLASTIC CAPS OR PLUGS; GRADE: X10CRMOVNB9-1; SPECIFICATION: EN10216-2; TUBES TO BE SUPPLIED IN 470 MM OD X 54MM WT X 6M LENGTHS. THE MATERIAL MUST BE X10CRMOVNB9-1IN ACCORDANCE TO",GENERATION,Lethabo Power Station,COAL FLEET,4
M-REQ-000121706,Creation Request,M000298418,744283,"MODULE, ELECTRONIC",NULL,TYPE,THYRISTOR-THYRISTOR ITAV = 26A 1200V,NULL,NULL,CONTROLLED_CONCEPT,Completed,Jabu Mchunu,ESK,ESK,Eskom,30:42.6,Jabu Mchunu,40:29.1,NULL,"MOD, ELEC:220 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: THYRISTOR-THYRISTOR ITAV = 26A 1200V; VOLTAGE: 220 V; MANUF P/N: 104020111-DUAL UPS 1-DT320876-L12-1348; LIMESTONE HANDLING SUBSTATION - DUAL UPS 1 - 07 BRF 10  - 10KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000114210,Creation Request,M000292383,738248,"SLING, CHAIN",NULL,MATERIAL,STEEL,NULL,NULL,CONTROLLED_CONCEPT,Completed,Louis Hattingh,TX,4728,Apollo Converter,10:08.8,Louis Hattingh,20:12.7,SLING CHAIN 3T x 1000mm(F) 20240313-Signed-signed.pdf,SLING CHN:SINGLE CO;DIA 8 X LG 1000 MM;3,NON-STOCK MATERIAL,T/S PPE L/Line Prot,NULL,System Process,NULL,Transmission (TX),NULL,NULL,NULL,-,NULL,NULL,"SLING, CHAIN: TYPE: SINGLE CO; DIMENSIONS: DIA 8 X LG 1000 MM; MATERIAL: STEEL; CAPACITY: 3 T; LEG QUANTITY: 1; INCLUDING: MASTER LINK (OVAL) ON EACH END; HEAT TREATED AND PROOF TESTED FOR WORKLOAD LIMITS INCLUDING TEST CERTIFICATE; DURABLE METAL TAG FOR IDENTIFYING SWL, TYPE, SERIAL NUMBER; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",TRANSMISSION,Peaking,PEAKING,5
M-REQ-000114776,Creation Request,M000292688,738553,STRIP,NULL,MATERIAL,STAINLESS STEEL,NULL,NULL,CONTROLLED_CONCEPT,Completed,LEAN MALHERBE,ESK,ESK,Eskom,57:45.0,LEAN MALHERBE,13:46.6,NULL,STRIP:GMD6431689P1352;GMD6431689P1354;SS,SPARE PARTS,GX Plnt T/bns,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"STRIP: TYPE: SEALING RDZ 5P; WIDTH: 6 MM; LENGTH: 1.61 M; THICKNESS: 0.5 MM; MATERIAL: STAINLESS STEEL; APPLICATION: HP11 TURBINE ROW 13; OEM P/N: GMD6431689P1352, OEM: GE STEAM POWER SERVICE; GMD6431689P1354, OEM: GE STEAM POWER SERVICE; DRAWING NO: GMD6431689R0002/1352; GMD6431689R0002/1354; REFERENCE NO: HSTR= 6.0DSTR= 956.6RH13",GENERATION,Head Office,HEAD_OFFICE,4
M-REQ-000114487,Creation Request,M000292506,738371,"ISOLATOR, ELECTRICAL",NULL,POTENTIAL,22,KILOVOLT,NULL,MEASURED_NUMBER,Completed,Louis Hattingh,ESK,ESK,Eskom,32:29.5,Louis Hattingh,40:18.7,NULL,"ISO:22 KV;2500 A;31,5 KA;H/O;LH;110/220",PRIMARY ENERGY,P&S Plnt S/Gear,NULL,System Process,NULL,Transmission (TX),NULL,NULL,NULL,-,NULL,NULL,"ISOLATOR, ELECTRICAL: POTENTIAL: 22 KV; CURRENT: 2500 A; SHORT TIME CURRENT: 31,5 KA; OPERATION: H/O; EARTH SWITCH CONFIGURATION: LH; CONTROL VOLTAGE: 110/220 V; PHASE SPACING: 1000 MM; BASIC INSULATION LEVEL: 125 KV; CREEPAGE: 31 MM/KV; SWITCHGEAR DESIGN: THREE COLUMN; TYPE: DOUBLE SIDE BREAK; AUXILIARY SWITCH ARRANGEMENT: 7M; 7G; 7N; SPECIFICATION: 240-180000569; APPLICATION: ALL CIRCUITS; POLE: 3P; FRAME: MEDIUM EQUIPMENT SUPPORT (MES) STEEL STRUCTURE",TRANSMISSION,Transmission,UNCATEGORISED,4
M-REQ-000118155,Creation Request,M000295392,741257,"MODULE, ELECTRONIC",NULL,TYPE,EMIF-00,NULL,NULL,CONTROLLED_CONCEPT,Completed,Jabu Mchunu,ESK,ESK,Eskom,46:59.5,Jabu Mchunu,48:55.2,NULL,"MOD, ELEC:EMIF-00;220 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: EMIF-00; VOLTAGE: 220 V; MANUF P/N: 6911690000-DUAL UPS 1-DT320876-L14-1720; K3 CPP - DUAL UPS 1 - 33 BRD 10  - 10KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000128906,Creation Request,M000300659,746524,PUMP,NULL,CASING MATERIAL,CAST,NULL,NULL,CONTROLLED_CONCEPT,Completed,Yvonne Pieterse,ESK,ESK,Eskom,42:39.3,Yvonne Pieterse,40:43.3,M-REQ-000128906.pdf,"PUMP:SUBMERSIBLE;15 KW;2,5 M3;1400 RPM",NON-STOCK MATERIAL,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"PUMP: TYPE: SUBMERSIBLE; SIZE: 15 KW; CAPACITY: 2,5 M3; SPEED: 1400 RPM; RATING: IP 68 CLASS F; POTENTIAL: 380 V; CASING MATERIAL: CAST; APPLICATION: SUMP PUMP; MODEL NO: AF-620150MM15KW4POLE50H; AF-620150MM15KW4POLE50HZZ",GENERATION,Lethabo Power Station,COAL FLEET,4
M-REQ-000120319,Creation Request,M000296670,742535,"GAS, MIXTURES",NULL,CONTAINER CAPACITY,47,LITER,NULL,MEASURED_NUMBER,Completed,Bertram Venter,ERI,ERI,Eskom Rotek Industries,29:29.7,Bertram Venter,50:12.8,Gas DCF-signed.pdf,GAS MIXT:RESONATOR;47 L;STEEL CANISTER,SPARE PARTS,LF&G Gas CNG,NULL,System Process,NULL,Eskom Rotek Industries (ERI),NULL,NULL,NULL,-,NULL,NULL,"GAS, MIXTURES: TYPE: RESONATOR; CONTAINER CAPACITY: 47 L; CONTAINER TYPE: STEEL CANISTER; CONCENTRATION: 3PCT CO2 + 31PCT N2; + 66PCT HE; PHYSICAL FORM: GAS; GRADE: 99PCT",ERI,Eskom Rotek Industries,CORPORATE,4
M-REQ-000122334,Creation Request,M000298023,743888,"BOOK, RECORD",NULL,TYPE,HV PREWORK CHECKLIST,NULL,NULL,CONTROLLED_CONCEPT,Completed,RAMATSIMELE MPHAHLELE,GX,3370,Medupi Power Station,51:39.2,RAMATSIMELE MPHAHLELE,20:32.2,0737631.pdf,BOOK REC:HV PREWORK CHECKLIST;A4;100;YES,NON-STOCK MATERIAL,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"BOOK, RECORD: TYPE: HV PREWORK CHECKLIST; SIZE: A4; PAGE QUANTITY: 100; NUMBERED PAGES: YES",GENERATION,Medupi Power Station,COAL FLEET,4
M-REQ-000116697,Creation Request,M000294799,740664,"PIPE, NON METALLIC",NULL,NOMINAL PIPE SIZE DESIGNATION,160,MILLIMETER,NULL,MEASURED_NUMBER,Completed,JEFFREY NKUNA,ESK,ESK,Eskom,40:57.0,JEFFREY NKUNA,00:36.3,Material DCF - PIPE NON METALLIC (5).pdf,PIPE NON MTLC:160 MM;MPVC;LG 6 M;3.8 MM,SPARE PARTS,GX Plnt Pipe & Fit,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"PIPE, NON METALLIC: NOMINAL PIPE SIZE DESIGNATION: 160 MM; MATERIAL: MPVC; LENGTH: 6 M; WALL THICKNESS: 3.8 MM; RATING: PN25",GENERATION,Camden Power Station,COAL FLEET,4
M-REQ-000130149,Creation Request,M000300159,746024,"MODULE, ELECTRONIC",NULL,VOLTAGE,400,VOLT,NULL,MEASURED_NUMBER,Completed,Jabu Mchunu,ESK,ESK,Eskom,59:33.7,Jabu Mchunu,34:15.2,NULL,"MOD, ELEC:400 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: DC CHOKE FOR 6 PULSES CHARGER 0,270MH 240V/500A; VOLTAGE: 400 V; MANUF P/N: 3552710500- UPS 2-DT58-2615-L15-1872; STATION 1 C&I UPS 2 -  UPS 2 - 01 BRS 20 - 60KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000117801,Creation Request,M000295810,741675,"MODULE, ELECTRONIC",NULL,TYPE,EMIF-01,NULL,NULL,CONTROLLED_CONCEPT,Completed,Jabu Mchunu,ESK,ESK,Eskom,38:02.2,Jabu Mchunu,58:35.9,NULL,"MOD, ELEC:EMIF-01;220 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: EMIF-01; VOLTAGE: 220 V; MANUF P/N: 6911690011-UPS 1-DT320876-L12-1995; WATER TREATMENT BUILDING - UPS 1 - 03 BRF 10  - 10KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000129612,Creation Request,M000299635,745500,"MODULE, ELECTRONIC",NULL,TYPE,CANO-00,NULL,NULL,CONTROLLED_CONCEPT,Completed,Jabu Mchunu,ESK,ESK,Eskom,39:32.0,Jabu Mchunu,52:13.1,NULL,"MOD, ELEC:CANO-00;400 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: CANO-00; VOLTAGE: 400 V; MANUF P/N: 6911060000-UPS 2-DT582 621-L15-1877; K1 AUXBAY C&I UPS 2 - UPS 2 - 10 BRS 20  - 100KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000117145,Creation Request,M000294758,740623,"LADDER, EXTENSION",NULL,LOAD CAPACITY,136,KILOGRAM,NULL,MEASURED_NUMBER,Completed,Donald Evers,ESK,ESK,Eskom,10:12.7,Donald Evers,20:28.9,NULL,LADDER EXTN:LG 9 M;10.5 M;136 KG;D SHAPE,NON-STOCK MATERIAL,T/S MRO,NULL,System Process,NULL,Distribution (DX),NULL,NULL,NULL,-,NULL,NULL,"LADDER, EXTENSION: LENGTH: 9 M; EXTENSION LENGTH: 10.5 M; LOAD CAPACITY: 136 KG; MATERIAL: FIBRE GLASS; CROSSPIECE TYPE: D SHAPE; SAFETY FEET: YES; SAFETY FEET TYPE: SWIVEL; MINIMUM SAFETY RUNG OVERLAP: 4; SECTIONS: 2; WITH HALF ROUND POLE RUNG",DISTRIBUTION,Polokwane Capital,CORPORATE,4
M-REQ-000120617,Creation Request,M000296976,742841,"MODULE, ELECTRONIC",NULL,TYPE,FRM-01,NULL,NULL,CONTROLLED_CONCEPT,Completed,Jabu Mchunu,ESK,ESK,Eskom,54:13.7,Jabu Mchunu,44:51.8,NULL,"MOD, ELEC:FRM-01;220 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: FRM-01; VOLTAGE: 220 V; MANUF P/N: 6911330001-DUAL UPS 2-DT320876-L16-0179; K6 ACC - DUAL UPS 2 - 62 BRD 20  - 10KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000114919,Creation Request,M000292782,738647,UTENSIL,NULL,MATERIAL,NYLON,NULL,NULL,CONTROLLED_CONCEPT,Completed,IREEN MUSONDA,CX,6770,Eskom Academy of Learning,03:22.1,IREEN MUSONDA,50:17.5,Material DCF - UTENSIL PIPING BAG.pdf,UTENSIL:PIPING BAG;NYLON;1,NON-STOCK MATERIAL,G/Serv Cater Prep Eq,NULL,System Process,NULL,Corporate (CX),NULL,NULL,NULL,-,NULL,NULL,UTENSIL: TYPE: PIPING BAG; MATERIAL: NYLON; PACKAGE QUANTITY: 1; WHITE WITH STAINLESS STEEL NOZZLE; RE USABLE,CORPORATE,Eskom Academy of Learning,CORPORATE,5
M-REQ-000130433,Creation Request,M000300462,746327,"MODULE, ELECTRONIC",NULL,VOLTAGE,400,VOLT,NULL,MEASURED_NUMBER,Completed,Jabu Mchunu,ESK,ESK,Eskom,11:33.0,Jabu Mchunu,42:07.6,NULL,"MOD, ELEC:FRM-01;400 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: FRM-01; VOLTAGE: 400 V; MANUF P/N: 6911330001-UPS 2-DT585397-L15-1933; SUBSTATION SOUTH ELEC C&I  - UPS 2 - 00 BRE 04 - 40KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000117006,Creation Request,M000294683,740548,"GAUGE, PRESSURE",NULL,DIAL SIZE,100,MILLIMETER,NULL,MEASURED_NUMBER,Completed,MOHAMED BHORAT,GX,3260,Majuba Power Station,06:01.9,MOHAMED BHORAT,30:32.1,0-1500kpa lube oil gauge.pdf,GAUGE PRESS:0-1500 KPA;100 MM;1/2 INCH,SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"GAUGE, PRESSURE: RANGE: 0-1500 KPA; DIAL SIZE: 100 MM; CONNECTION TYPE: 1/2 INCH; CONNECTION SIZE: 1/2 BSF IN; CASE MATERIAL: STAINLESS STEEL; TUBE MATERIAL: STAINLESS STEEL; CONNECTION MATERIAL: STAINLESS STEEL; CONNECTION LOCATION: BOTTOM ENTRY; MOUNT: FACE MOUNT; FILLED: GLYCERINE; TYPE: WIKA; BFP PUMP LUBE OIL PRESSURE UNITS 1-6",GENERATION,Majuba Power Station,COAL FLEET,4
